project_id,state_id,due_date
7145,4,2021-05-03 00:00:00
7145,5,2021-05-09 00:00:00
7146,1,2021-03-05 00:00:00
7146,2,2021-03-13 00:00:00
7146,3,2021-03-18 00:00:00
7146,4,2021-03-21 00:00:00
7146,5,2021-03-27 00:00:00
7147,1,2021-05-06 00:00:00
7147,2,2021-05-13 00:00:00
7147,3,2021-05-23 00:00:00
7147,4,2021-06-02 00:00:00
7147,5,2021-06-11 00:00:00
7148,1,2021-05-25 00:00:00
7148,2,2021-05-28 00:00:00
7148,3,2021-06-04 00:00:00
7148,4,2021-06-12 00:00:00
7148,5,2021-06-21 00:00:00
7149,1,2021-02-27 00:00:00
7149,2,2021-03-06 00:00:00
7149,3,2021-03-10 00:00:00
7149,4,2021-03-21 00:00:00
7149,5,2021-03-25 00:00:00
7150,1,2021-02-26 00:00:00
7150,2,2021-03-02 00:00:00
7150,3,2021-03-08 00:00:00
7150,4,2021-03-17 00:00:00
7150,5,2021-03-22 00:00:00
7151,1,2021-02-13 00:00:00
7151,2,2021-02-25 00:00:00
7151,3,2021-03-02 00:00:00
7151,4,2021-03-12 00:00:00
7151,5,2021-03-19 00:00:00
7152,1,2021-01-30 00:00:00
7152,2,2021-02-04 00:00:00
7152,3,2021-02-14 00:00:00
7152,4,2021-02-17 00:00:00
7152,5,2021-02-27 00:00:00
7153,1,2021-07-22 00:00:00
7153,2,2021-07-25 00:00:00
7153,3,2021-07-28 00:00:00
7153,4,2021-08-08 00:00:00
7153,5,2021-08-12 00:00:00
7154,1,2021-03-05 00:00:00
7154,2,2021-03-09 00:00:00
7154,3,2021-03-13 00:00:00
7154,4,2021-03-23 00:00:00
7154,5,2021-03-31 00:00:00
7155,1,2021-07-04 00:00:00
7155,2,2021-07-14 00:00:00
7155,3,2021-07-22 00:00:00
7155,4,2021-07-30 00:00:00
7155,5,2021-08-11 00:00:00
7156,1,2021-08-11 00:00:00
7156,2,2021-08-14 00:00:00
7156,3,2021-08-25 00:00:00
7156,4,2021-08-29 00:00:00
7156,5,2021-09-03 00:00:00
7157,1,2021-04-06 00:00:00
7157,2,2021-04-10 00:00:00
7157,3,2021-04-18 00:00:00
7157,4,2021-04-28 00:00:00
7157,5,2021-05-02 00:00:00
7158,1,2021-03-26 00:00:00
7158,2,2021-04-01 00:00:00
7158,3,2021-04-06 00:00:00
7158,4,2021-04-12 00:00:00
7158,5,2021-04-19 00:00:00
7159,1,2021-02-11 00:00:00
7159,2,2021-02-22 00:00:00
7159,3,2021-02-27 00:00:00
7159,4,2021-03-09 00:00:00
7159,5,2021-03-15 00:00:00
7160,1,2021-02-28 00:00:00
7160,2,2021-03-08 00:00:00
7160,3,2021-03-13 00:00:00
7160,4,2021-03-22 00:00:00
7160,5,2021-03-27 00:00:00
7161,1,2021-05-21 00:00:00
7161,2,2021-05-27 00:00:00
7161,3,2021-06-08 00:00:00
7161,4,2021-06-19 00:00:00
7161,5,2021-06-24 00:00:00
7162,1,2021-04-12 00:00:00
7162,2,2021-04-18 00:00:00
7162,3,2021-04-22 00:00:00
7162,4,2021-04-25 00:00:00
7162,5,2021-04-28 00:00:00
7163,1,2021-08-14 00:00:00
7163,2,2021-08-26 00:00:00
7163,3,2021-08-29 00:00:00
7163,4,2021-09-03 00:00:00
7164,1,2021-06-18 00:00:00
7164,2,2021-06-26 00:00:00
7164,3,2021-07-07 00:00:00
7164,4,2021-07-12 00:00:00
7164,5,2021-07-17 00:00:00
7165,1,2021-03-14 00:00:00
7165,2,2021-03-20 00:00:00
7165,3,2021-03-25 00:00:00
7165,4,2021-04-05 00:00:00
7165,5,2021-04-11 00:00:00
7166,1,2021-02-08 00:00:00
7166,2,2021-02-13 00:00:00
7166,3,2021-02-21 00:00:00
7166,4,2021-03-01 00:00:00
7166,5,2021-03-04 00:00:00
7167,1,2021-02-15 00:00:00
7167,2,2021-02-26 00:00:00
7167,3,2021-03-07 00:00:00
7167,4,2021-03-12 00:00:00
7167,5,2021-03-21 00:00:00
7168,1,2021-05-01 00:00:00
7168,2,2021-05-04 00:00:00
7168,3,2021-05-12 00:00:00
7168,4,2021-05-21 00:00:00
7168,5,2021-05-26 00:00:00
7169,1,2021-07-20 00:00:00
7169,2,2021-07-23 00:00:00
7169,3,2021-08-02 00:00:00
7169,4,2021-08-11 00:00:00
7169,5,2021-08-14 00:00:00
7170,1,2021-06-11 00:00:00
7170,2,2021-06-23 00:00:00
7170,3,2021-07-04 00:00:00
7170,4,2021-07-14 00:00:00
7170,5,2021-07-21 00:00:00
7171,1,2021-07-28 00:00:00
7171,2,2021-08-08 00:00:00
7171,3,2021-08-17 00:00:00
7171,4,2021-08-27 00:00:00
7171,5,2021-08-30 00:00:00
7172,1,2021-05-05 00:00:00
7172,2,2021-05-14 00:00:00
7172,3,2021-05-26 00:00:00
7172,4,2021-05-30 00:00:00
7172,5,2021-06-02 00:00:00
7173,1,2021-04-14 00:00:00
7173,2,2021-04-25 00:00:00
7173,3,2021-05-04 00:00:00
7173,4,2021-05-16 00:00:00
7173,5,2021-05-23 00:00:00
7174,1,2021-02-05 00:00:00
7174,2,2021-02-08 00:00:00
7174,3,2021-02-20 00:00:00
7174,4,2021-03-04 00:00:00
7174,5,2021-03-12 00:00:00
7175,1,2021-05-16 00:00:00
7175,2,2021-05-19 00:00:00
7175,3,2021-05-29 00:00:00
7175,4,2021-06-04 00:00:00
7175,5,2021-06-15 00:00:00
7176,1,2021-02-27 00:00:00
7176,2,2021-03-06 00:00:00
7176,3,2021-03-17 00:00:00
7176,4,2021-03-25 00:00:00
7176,5,2021-04-01 00:00:00
7177,1,2021-09-02 00:00:00
7178,1,2021-05-01 00:00:00
7178,2,2021-05-08 00:00:00
7178,3,2021-05-12 00:00:00
7178,4,2021-05-20 00:00:00
7178,5,2021-06-01 00:00:00
7179,1,2021-03-16 00:00:00
7179,2,2021-03-23 00:00:00
7179,3,2021-03-27 00:00:00
7179,4,2021-03-30 00:00:00
7179,5,2021-04-08 00:00:00
7180,1,2021-04-05 00:00:00
7180,2,2021-04-08 00:00:00
7180,3,2021-04-20 00:00:00
7180,4,2021-04-23 00:00:00
7180,5,2021-05-01 00:00:00
7181,1,2021-04-22 00:00:00
7181,2,2021-04-28 00:00:00
7181,3,2021-05-05 00:00:00
7181,4,2021-05-15 00:00:00
7181,5,2021-05-25 00:00:00
7182,1,2021-06-12 00:00:00
7182,2,2021-06-16 00:00:00
7182,3,2021-06-27 00:00:00
7182,4,2021-07-07 00:00:00
7182,5,2021-07-17 00:00:00
7183,1,2021-07-28 00:00:00
7183,2,2021-08-04 00:00:00
7183,3,2021-08-08 00:00:00
7183,4,2021-08-19 00:00:00
7183,5,2021-08-22 00:00:00
7184,1,2021-06-11 00:00:00
7184,2,2021-06-23 00:00:00
7184,3,2021-06-26 00:00:00
7184,4,2021-07-01 00:00:00
7184,5,2021-07-08 00:00:00
7185,1,2021-06-29 00:00:00
7185,2,2021-07-06 00:00:00
7185,3,2021-07-13 00:00:00
7185,4,2021-07-24 00:00:00
7185,5,2021-07-29 00:00:00
7186,1,2021-04-16 00:00:00
7186,2,2021-04-24 00:00:00
7186,3,2021-05-06 00:00:00
7186,4,2021-05-09 00:00:00
7186,5,2021-05-13 00:00:00
7187,1,2021-07-27 00:00:00
7187,2,2021-08-08 00:00:00
7187,3,2021-08-16 00:00:00
7187,4,2021-08-24 00:00:00
7187,5,2021-08-27 00:00:00
7188,1,2021-03-25 00:00:00
7188,2,2021-04-04 00:00:00
7188,3,2021-04-10 00:00:00
7188,4,2021-04-21 00:00:00
7188,5,2021-04-30 00:00:00
7189,1,2021-03-02 00:00:00
7189,2,2021-03-10 00:00:00
7189,3,2021-03-15 00:00:00
7189,4,2021-03-25 00:00:00
7189,5,2021-03-30 00:00:00
7190,1,2021-01-16 00:00:00
7190,2,2021-01-26 00:00:00
7190,3,2021-02-07 00:00:00
7190,4,2021-02-18 00:00:00
7190,5,2021-02-23 00:00:00
7191,1,2021-03-22 00:00:00
7191,2,2021-04-01 00:00:00
7191,3,2021-04-13 00:00:00
7191,4,2021-04-21 00:00:00
7191,5,2021-04-29 00:00:00
7192,1,2021-04-27 00:00:00
7192,2,2021-05-04 00:00:00
7192,3,2021-05-11 00:00:00
7192,4,2021-05-23 00:00:00
7192,5,2021-06-03 00:00:00
7193,1,2021-05-06 00:00:00
7193,2,2021-05-14 00:00:00
7193,3,2021-05-17 00:00:00
7193,4,2021-05-26 00:00:00
7193,5,2021-06-05 00:00:00
7194,1,2021-06-10 00:00:00
7194,2,2021-06-21 00:00:00
7194,3,2021-06-24 00:00:00
7194,4,2021-06-30 00:00:00
7194,5,2021-07-12 00:00:00
7195,1,2021-01-29 00:00:00
7195,2,2021-02-06 00:00:00
7195,3,2021-02-14 00:00:00
7195,4,2021-02-18 00:00:00
7195,5,2021-02-25 00:00:00
7196,1,2021-05-31 00:00:00
7196,2,2021-06-04 00:00:00
7196,3,2021-06-08 00:00:00
7196,4,2021-06-11 00:00:00
7196,5,2021-06-20 00:00:00
7197,1,2021-01-15 00:00:00
7197,2,2021-01-18 00:00:00
7197,3,2021-01-30 00:00:00
7197,4,2021-02-11 00:00:00
7197,5,2021-02-17 00:00:00
7198,1,2021-08-25 00:00:00
7199,1,2021-02-08 00:00:00
7199,2,2021-02-14 00:00:00
7199,3,2021-02-21 00:00:00
7199,4,2021-03-04 00:00:00
7199,5,2021-03-11 00:00:00
7200,1,2021-06-24 00:00:00
7200,2,2021-06-30 00:00:00
7200,3,2021-07-05 00:00:00
7200,4,2021-07-14 00:00:00
7200,5,2021-07-25 00:00:00
7201,1,2021-07-07 00:00:00
7201,2,2021-07-13 00:00:00
7201,3,2021-07-23 00:00:00
7201,4,2021-07-27 00:00:00
7201,5,2021-08-06 00:00:00
7202,1,2021-07-11 00:00:00
7202,2,2021-07-14 00:00:00
7202,3,2021-07-21 00:00:00
7202,4,2021-07-27 00:00:00
7202,5,2021-08-02 00:00:00
7203,1,2021-07-02 00:00:00
7203,2,2021-07-13 00:00:00
7203,3,2021-07-23 00:00:00
7203,4,2021-07-26 00:00:00
7203,5,2021-08-04 00:00:00
7204,1,2021-07-22 00:00:00
7204,2,2021-08-03 00:00:00
7204,3,2021-08-15 00:00:00
7204,4,2021-08-24 00:00:00
7204,5,2021-08-28 00:00:00
7205,1,2021-03-17 00:00:00
7205,2,2021-03-20 00:00:00
7205,3,2021-03-28 00:00:00
7205,4,2021-03-31 00:00:00
7205,5,2021-04-12 00:00:00
7206,1,2021-06-16 00:00:00
7206,2,2021-06-20 00:00:00
7206,3,2021-06-27 00:00:00
7206,4,2021-07-03 00:00:00
7206,5,2021-07-14 00:00:00
7207,1,2021-04-23 00:00:00
7207,2,2021-04-29 00:00:00
7207,3,2021-05-10 00:00:00
7207,4,2021-05-13 00:00:00
7207,5,2021-05-24 00:00:00
7208,1,2021-07-02 00:00:00
7208,2,2021-07-08 00:00:00
7208,3,2021-07-15 00:00:00
7208,4,2021-07-24 00:00:00
7208,5,2021-08-05 00:00:00
7209,1,2021-05-29 00:00:00
7209,2,2021-06-07 00:00:00
7209,3,2021-06-15 00:00:00
7209,4,2021-06-23 00:00:00
7209,5,2021-06-27 00:00:00
7210,1,2021-01-17 00:00:00
7210,2,2021-01-29 00:00:00
7210,3,2021-02-05 00:00:00
7210,4,2021-02-12 00:00:00
7210,5,2021-02-18 00:00:00
7211,1,2021-09-01 00:00:00
7212,1,2021-06-20 00:00:00
7212,2,2021-06-23 00:00:00
7212,3,2021-06-29 00:00:00
7212,4,2021-07-03 00:00:00
7212,5,2021-07-07 00:00:00
7213,1,2021-07-30 00:00:00
7213,2,2021-08-03 00:00:00
7213,3,2021-08-09 00:00:00
7213,4,2021-08-19 00:00:00
7213,5,2021-08-24 00:00:00
7214,1,2021-03-31 00:00:00
7214,2,2021-04-04 00:00:00
7214,3,2021-04-12 00:00:00
7214,4,2021-04-20 00:00:00
7214,5,2021-05-02 00:00:00
7215,1,2021-02-14 00:00:00
7215,2,2021-02-22 00:00:00
7215,3,2021-03-01 00:00:00
7215,4,2021-03-12 00:00:00
7215,5,2021-03-18 00:00:00
7216,1,2021-08-13 00:00:00
7216,2,2021-08-21 00:00:00
7216,3,2021-08-25 00:00:00
7216,4,2021-09-01 00:00:00
7217,1,2021-01-21 00:00:00
7217,2,2021-02-01 00:00:00
7217,3,2021-02-12 00:00:00
7217,4,2021-02-21 00:00:00
7217,5,2021-03-01 00:00:00
7218,1,2021-05-14 00:00:00
7218,2,2021-05-22 00:00:00
7218,3,2021-06-01 00:00:00
7218,4,2021-06-07 00:00:00
7218,5,2021-06-18 00:00:00
7219,1,2021-07-23 00:00:00
7219,2,2021-08-01 00:00:00
7219,3,2021-08-09 00:00:00
7219,4,2021-08-16 00:00:00
7219,5,2021-08-27 00:00:00
7220,1,2021-05-05 00:00:00
7220,2,2021-05-08 00:00:00
7220,3,2021-05-20 00:00:00
7220,4,2021-05-30 00:00:00
7220,5,2021-06-05 00:00:00
7221,1,2021-08-22 00:00:00
7221,2,2021-09-03 00:00:00
7222,1,2021-08-06 00:00:00
7222,2,2021-08-10 00:00:00
7222,3,2021-08-15 00:00:00
7222,4,2021-08-18 00:00:00
7222,5,2021-08-21 00:00:00
7223,1,2021-07-30 00:00:00
7223,2,2021-08-10 00:00:00
7223,3,2021-08-22 00:00:00
7223,4,2021-09-02 00:00:00
7224,1,2021-07-11 00:00:00
7224,2,2021-07-19 00:00:00
7224,3,2021-07-29 00:00:00
7224,4,2021-08-06 00:00:00
7224,5,2021-08-17 00:00:00
7225,1,2021-02-20 00:00:00
7225,2,2021-03-04 00:00:00
7225,3,2021-03-08 00:00:00
7225,4,2021-03-13 00:00:00
7225,5,2021-03-21 00:00:00
7226,1,2021-05-04 00:00:00
7226,2,2021-05-09 00:00:00
7226,3,2021-05-14 00:00:00
7226,4,2021-05-21 00:00:00
7226,5,2021-05-28 00:00:00
7227,1,2021-08-15 00:00:00
7227,2,2021-08-21 00:00:00
7227,3,2021-08-25 00:00:00
7227,4,2021-09-02 00:00:00
7228,1,2021-04-16 00:00:00
7228,2,2021-04-24 00:00:00
7228,3,2021-05-06 00:00:00
7228,4,2021-05-10 00:00:00
7228,5,2021-05-17 00:00:00
7229,1,2021-04-27 00:00:00
7229,2,2021-05-03 00:00:00
7229,3,2021-05-09 00:00:00
7229,4,2021-05-13 00:00:00
7229,5,2021-05-20 00:00:00
7230,1,2021-01-27 00:00:00
7230,2,2021-02-05 00:00:00
7230,3,2021-02-14 00:00:00
7230,4,2021-02-24 00:00:00
7230,5,2021-03-03 00:00:00
7231,1,2021-04-20 00:00:00
7231,2,2021-05-02 00:00:00
7231,3,2021-05-07 00:00:00
7231,4,2021-05-19 00:00:00
7231,5,2021-05-26 00:00:00
7232,1,2021-01-30 00:00:00
7232,2,2021-02-02 00:00:00
7232,3,2021-02-07 00:00:00
7232,4,2021-02-11 00:00:00
7232,5,2021-02-22 00:00:00
7233,1,2021-05-16 00:00:00
7233,2,2021-05-22 00:00:00
7233,3,2021-05-31 00:00:00
7233,4,2021-06-05 00:00:00
7233,5,2021-06-10 00:00:00
7234,1,2021-03-14 00:00:00
7234,2,2021-03-23 00:00:00
7234,3,2021-04-03 00:00:00
7234,4,2021-04-13 00:00:00
7234,5,2021-04-18 00:00:00
7235,1,2021-06-15 00:00:00
7235,2,2021-06-23 00:00:00
7235,3,2021-07-04 00:00:00
7235,4,2021-07-13 00:00:00
7235,5,2021-07-19 00:00:00
7236,1,2021-04-03 00:00:00
7236,2,2021-04-13 00:00:00
7236,3,2021-04-21 00:00:00
7236,4,2021-04-24 00:00:00
7236,5,2021-04-28 00:00:00
7237,1,2021-02-02 00:00:00
7237,2,2021-02-06 00:00:00
7237,3,2021-02-16 00:00:00
7237,4,2021-02-21 00:00:00
7237,5,2021-03-05 00:00:00
7238,1,2021-03-20 00:00:00
7238,2,2021-03-31 00:00:00
7238,3,2021-04-07 00:00:00
7238,4,2021-04-15 00:00:00
7238,5,2021-04-18 00:00:00
7239,1,2021-07-25 00:00:00
7239,2,2021-08-02 00:00:00
7239,3,2021-08-13 00:00:00
7239,4,2021-08-23 00:00:00
7239,5,2021-08-31 00:00:00
7240,1,2021-03-20 00:00:00
7240,2,2021-03-27 00:00:00
7240,3,2021-04-06 00:00:00
7240,4,2021-04-14 00:00:00
7240,5,2021-04-24 00:00:00
7241,1,2021-03-01 00:00:00
7241,2,2021-03-05 00:00:00
7241,3,2021-03-15 00:00:00
7241,4,2021-03-21 00:00:00
7241,5,2021-03-27 00:00:00
7242,1,2021-04-10 00:00:00
7242,2,2021-04-14 00:00:00
7242,3,2021-04-21 00:00:00
7242,4,2021-04-26 00:00:00
7242,5,2021-05-03 00:00:00
7243,1,2021-03-23 00:00:00
7243,2,2021-04-03 00:00:00
7243,3,2021-04-08 00:00:00
7243,4,2021-04-20 00:00:00
7243,5,2021-05-01 00:00:00
7244,1,2021-06-06 00:00:00
7244,2,2021-06-11 00:00:00
7244,3,2021-06-17 00:00:00
7244,4,2021-06-26 00:00:00
7244,5,2021-07-07 00:00:00
7245,1,2021-03-26 00:00:00
7245,2,2021-04-06 00:00:00
7245,3,2021-04-17 00:00:00
7245,4,2021-04-26 00:00:00
7245,5,2021-05-04 00:00:00
7246,1,2021-03-15 00:00:00
7246,2,2021-03-19 00:00:00
7246,3,2021-03-23 00:00:00
7246,4,2021-04-02 00:00:00
7246,5,2021-04-13 00:00:00
7247,1,2021-05-29 00:00:00
7247,2,2021-06-02 00:00:00
7247,3,2021-06-13 00:00:00
7247,4,2021-06-22 00:00:00
7247,5,2021-06-25 00:00:00
7248,1,2021-01-22 00:00:00
7248,2,2021-01-30 00:00:00
7248,3,2021-02-04 00:00:00
7248,4,2021-02-12 00:00:00
7248,5,2021-02-17 00:00:00
7249,1,2021-05-20 00:00:00
7249,2,2021-05-25 00:00:00
7249,3,2021-05-29 00:00:00
7249,4,2021-06-06 00:00:00
7249,5,2021-06-13 00:00:00
7250,1,2021-03-26 00:00:00
7250,2,2021-04-02 00:00:00
7250,3,2021-04-11 00:00:00
7250,4,2021-04-23 00:00:00
7250,5,2021-05-04 00:00:00
7251,1,2021-03-10 00:00:00
7251,2,2021-03-21 00:00:00
7251,3,2021-03-29 00:00:00
7251,4,2021-04-04 00:00:00
7251,5,2021-04-12 00:00:00
7252,1,2021-03-29 00:00:00
7252,2,2021-04-04 00:00:00
7252,3,2021-04-10 00:00:00
7252,4,2021-04-17 00:00:00
7252,5,2021-04-28 00:00:00
7253,1,2021-06-30 00:00:00
7253,2,2021-07-03 00:00:00
7253,3,2021-07-08 00:00:00
7253,4,2021-07-13 00:00:00
7253,5,2021-07-25 00:00:00
7254,1,2021-02-12 00:00:00
7254,2,2021-02-22 00:00:00
7254,3,2021-02-28 00:00:00
7254,4,2021-03-05 00:00:00
7254,5,2021-03-13 00:00:00
7255,1,2021-04-08 00:00:00
7255,2,2021-04-18 00:00:00
7255,3,2021-04-22 00:00:00
7255,4,2021-04-27 00:00:00
7255,5,2021-05-05 00:00:00
7256,1,2021-08-28 00:00:00
7257,1,2021-04-05 00:00:00
7257,2,2021-04-08 00:00:00
7257,3,2021-04-20 00:00:00
7257,4,2021-04-30 00:00:00
7257,5,2021-05-03 00:00:00
7258,1,2021-07-04 00:00:00
7258,2,2021-07-10 00:00:00
7258,3,2021-07-18 00:00:00
7258,4,2021-07-22 00:00:00
7258,5,2021-07-29 00:00:00
7259,1,2021-04-21 00:00:00
7259,2,2021-05-01 00:00:00
7259,3,2021-05-04 00:00:00
7259,4,2021-05-13 00:00:00
7259,5,2021-05-23 00:00:00
7260,1,2021-06-10 00:00:00
7260,2,2021-06-16 00:00:00
7260,3,2021-06-19 00:00:00
7260,4,2021-06-24 00:00:00
7260,5,2021-07-03 00:00:00
7261,1,2021-05-17 00:00:00
7261,2,2021-05-20 00:00:00
7261,3,2021-05-23 00:00:00
7261,4,2021-05-28 00:00:00
7261,5,2021-06-08 00:00:00
7262,1,2021-05-24 00:00:00
7262,2,2021-06-05 00:00:00
7262,3,2021-06-17 00:00:00
7262,4,2021-06-28 00:00:00
7262,5,2021-07-09 00:00:00
7263,1,2021-07-16 00:00:00
7263,2,2021-07-25 00:00:00
7263,3,2021-08-03 00:00:00
7263,4,2021-08-07 00:00:00
7263,5,2021-08-16 00:00:00
7264,1,2021-06-30 00:00:00
7264,2,2021-07-04 00:00:00
7264,3,2021-07-16 00:00:00
7264,4,2021-07-27 00:00:00
7264,5,2021-08-02 00:00:00
7265,1,2021-07-01 00:00:00
7265,2,2021-07-12 00:00:00
7265,3,2021-07-15 00:00:00
7265,4,2021-07-26 00:00:00
7265,5,2021-07-29 00:00:00
7266,1,2021-04-11 00:00:00
7266,2,2021-04-14 00:00:00
7266,3,2021-04-17 00:00:00
7266,4,2021-04-25 00:00:00
7266,5,2021-04-30 00:00:00
7267,1,2021-07-24 00:00:00
7267,2,2021-08-05 00:00:00
7267,3,2021-08-11 00:00:00
7267,4,2021-08-15 00:00:00
7267,5,2021-08-21 00:00:00
7268,1,2021-03-19 00:00:00
7268,2,2021-03-23 00:00:00
7268,3,2021-04-01 00:00:00
7268,4,2021-04-09 00:00:00
7268,5,2021-04-15 00:00:00
7269,1,2021-03-12 00:00:00
7269,2,2021-03-24 00:00:00
7269,3,2021-03-30 00:00:00
7269,4,2021-04-05 00:00:00
7269,5,2021-04-14 00:00:00
7270,1,2021-01-31 00:00:00
7270,2,2021-02-11 00:00:00
7270,3,2021-02-19 00:00:00
7270,4,2021-02-25 00:00:00
7270,5,2021-03-06 00:00:00
7271,1,2021-03-07 00:00:00
7271,2,2021-03-15 00:00:00
7271,3,2021-03-24 00:00:00
7271,4,2021-04-05 00:00:00
7271,5,2021-04-10 00:00:00
7272,1,2021-08-12 00:00:00
7272,2,2021-08-15 00:00:00
7272,3,2021-08-26 00:00:00
7272,4,2021-09-01 00:00:00
7273,1,2021-01-23 00:00:00
7273,2,2021-01-28 00:00:00
7273,3,2021-02-02 00:00:00
7273,4,2021-02-06 00:00:00
7273,5,2021-02-16 00:00:00
7274,1,2021-08-16 00:00:00
7274,2,2021-08-20 00:00:00
7274,3,2021-08-27 00:00:00
7275,1,2021-02-14 00:00:00
7275,2,2021-02-22 00:00:00
7275,3,2021-03-03 00:00:00
7275,4,2021-03-07 00:00:00
7275,5,2021-03-18 00:00:00
7276,1,2021-03-30 00:00:00
7276,2,2021-04-02 00:00:00
7276,3,2021-04-12 00:00:00
7276,4,2021-04-23 00:00:00
7276,5,2021-04-27 00:00:00
7277,1,2021-07-07 00:00:00
7277,2,2021-07-11 00:00:00
7277,3,2021-07-17 00:00:00
7277,4,2021-07-21 00:00:00
7277,5,2021-07-26 00:00:00
7278,1,2021-03-31 00:00:00
7278,2,2021-04-10 00:00:00
7278,3,2021-04-15 00:00:00
7278,4,2021-04-22 00:00:00
7278,5,2021-05-03 00:00:00
7279,1,2021-04-01 00:00:00
7279,2,2021-04-07 00:00:00
7279,3,2021-04-16 00:00:00
7279,4,2021-04-24 00:00:00
7279,5,2021-04-29 00:00:00
7280,1,2021-07-21 00:00:00
7280,2,2021-08-02 00:00:00
7280,3,2021-08-12 00:00:00
7280,4,2021-08-21 00:00:00
7280,5,2021-08-31 00:00:00
7281,1,2021-08-16 00:00:00
7281,2,2021-08-27 00:00:00
7281,3,2021-08-30 00:00:00
7282,1,2021-02-05 00:00:00
7282,2,2021-02-09 00:00:00
7282,3,2021-02-15 00:00:00
7282,4,2021-02-27 00:00:00
7282,5,2021-03-10 00:00:00
7283,1,2021-01-26 00:00:00
7283,2,2021-01-31 00:00:00
7283,3,2021-02-03 00:00:00
7283,4,2021-02-06 00:00:00
7283,5,2021-02-16 00:00:00
7284,1,2021-07-24 00:00:00
7284,2,2021-08-03 00:00:00
7284,3,2021-08-12 00:00:00
7284,4,2021-08-23 00:00:00
7284,5,2021-09-03 00:00:00
7285,1,2021-08-10 00:00:00
7285,2,2021-08-21 00:00:00
7285,3,2021-08-28 00:00:00
7285,4,2021-09-02 00:00:00
7286,1,2021-07-14 00:00:00
7286,2,2021-07-25 00:00:00
7286,3,2021-08-01 00:00:00
7286,4,2021-08-05 00:00:00
7286,5,2021-08-12 00:00:00
7287,1,2021-05-24 00:00:00
7287,2,2021-06-04 00:00:00
7287,3,2021-06-15 00:00:00
7287,4,2021-06-18 00:00:00
7287,5,2021-06-23 00:00:00
7288,1,2021-03-19 00:00:00
7288,2,2021-03-26 00:00:00
7288,3,2021-04-04 00:00:00
7288,4,2021-04-16 00:00:00
7288,5,2021-04-26 00:00:00
7289,1,2021-06-12 00:00:00
7289,2,2021-06-19 00:00:00
7289,3,2021-06-26 00:00:00
7289,4,2021-07-06 00:00:00
7289,5,2021-07-16 00:00:00
7290,1,2021-07-09 00:00:00
7290,2,2021-07-13 00:00:00
7290,3,2021-07-16 00:00:00
7290,4,2021-07-19 00:00:00
7290,5,2021-07-22 00:00:00
7291,1,2021-08-08 00:00:00
7291,2,2021-08-15 00:00:00
7291,3,2021-08-26 00:00:00
7291,4,2021-08-29 00:00:00
7292,1,2021-04-12 00:00:00
7292,2,2021-04-17 00:00:00
7292,3,2021-04-25 00:00:00
7292,4,2021-05-07 00:00:00
7292,5,2021-05-11 00:00:00
7293,1,2021-05-02 00:00:00
7293,2,2021-05-14 00:00:00
7293,3,2021-05-22 00:00:00
7293,4,2021-05-30 00:00:00
7293,5,2021-06-03 00:00:00
7294,1,2021-08-13 00:00:00
7294,2,2021-08-24 00:00:00
7294,3,2021-08-31 00:00:00
7295,1,2021-02-27 00:00:00
7295,2,2021-03-04 00:00:00
7295,3,2021-03-07 00:00:00
7295,4,2021-03-18 00:00:00
7295,5,2021-03-25 00:00:00
7296,1,2021-02-13 00:00:00
7296,2,2021-02-17 00:00:00
7296,3,2021-02-24 00:00:00
7296,4,2021-03-08 00:00:00
7296,5,2021-03-20 00:00:00
7297,1,2021-08-16 00:00:00
7297,2,2021-08-23 00:00:00
7297,3,2021-09-02 00:00:00
7298,1,2021-06-20 00:00:00
7298,2,2021-06-24 00:00:00
7298,3,2021-07-03 00:00:00
7298,4,2021-07-07 00:00:00
7298,5,2021-07-12 00:00:00
7299,1,2021-05-10 00:00:00
7299,2,2021-05-13 00:00:00
7299,3,2021-05-24 00:00:00
7299,4,2021-05-29 00:00:00
7299,5,2021-06-01 00:00:00
7300,1,2021-03-13 00:00:00
7300,2,2021-03-21 00:00:00
7300,3,2021-03-24 00:00:00
7300,4,2021-04-04 00:00:00
7300,5,2021-04-10 00:00:00
7301,1,2021-07-27 00:00:00
7301,2,2021-08-01 00:00:00
7301,3,2021-08-10 00:00:00
7301,4,2021-08-20 00:00:00
7301,5,2021-08-31 00:00:00
7302,1,2021-05-01 00:00:00
7302,2,2021-05-11 00:00:00
7302,3,2021-05-15 00:00:00
7302,4,2021-05-20 00:00:00
7302,5,2021-05-28 00:00:00
7303,1,2021-03-17 00:00:00
7303,2,2021-03-28 00:00:00
7303,3,2021-04-07 00:00:00
7303,4,2021-04-11 00:00:00
7303,5,2021-04-20 00:00:00
7304,1,2021-06-12 00:00:00
7304,2,2021-06-23 00:00:00
7304,3,2021-06-26 00:00:00
7304,4,2021-07-04 00:00:00
7304,5,2021-07-07 00:00:00
7305,1,2021-06-26 00:00:00
7305,2,2021-06-29 00:00:00
7305,3,2021-07-03 00:00:00
7305,4,2021-07-06 00:00:00
7305,5,2021-07-14 00:00:00
7306,1,2021-07-27 00:00:00
7306,2,2021-08-03 00:00:00
7306,3,2021-08-07 00:00:00
7306,4,2021-08-10 00:00:00
7306,5,2021-08-13 00:00:00
7307,1,2021-08-09 00:00:00
7307,2,2021-08-19 00:00:00
7307,3,2021-08-30 00:00:00
7308,1,2021-05-22 00:00:00
