project_id,state_id,due_date,state_entered_timestamp,state_completed_timestamp,days_to_complete,late,days_late,achieved
6113,2,2021-06-03,2021-05-31,2021-06-05,5,True,2,True
6113,3,2021-06-10,2021-06-05,2021-06-13,8,True,3,True
6113,4,2021-06-15,2021-06-13,,,True,70,False
6113,5,2021-06-23,,,,True,62,False
6114,1,2021-04-28,2021-04-24,2021-05-04,10,True,6,True
6114,2,2021-05-04,2021-05-04,2021-05-15,11,True,11,True
6114,3,2021-05-14,2021-05-15,2021-05-23,8,True,9,True
6114,4,2021-05-25,2021-05-23,,,True,91,False
6114,5,2021-06-02,,,,True,83,False
6115,1,2021-08-23,2021-08-20,,,True,1,False
6115,2,2021-08-30,,,,False,,False
6116,1,2021-06-04,2021-06-01,2021-06-13,12,True,9,True
6116,2,2021-06-11,2021-06-13,2021-06-25,12,True,14,True
6116,3,2021-06-23,2021-06-25,2021-07-05,10,True,12,True
6116,4,2021-07-05,2021-07-05,,,True,50,False
6116,5,2021-07-15,,,,True,40,False
6117,1,2021-06-08,2021-06-10,2021-06-19,9,True,11,True
6117,2,2021-06-20,2021-06-19,2021-06-23,4,True,3,True
6117,3,2021-06-29,2021-06-23,2021-07-02,9,True,3,True
6117,4,2021-07-03,2021-07-02,,,True,52,False
6117,5,2021-07-12,,,,True,43,False
6118,1,2021-02-09,2021-02-04,2021-02-13,9,True,4,True
6118,2,2021-02-14,2021-02-13,2021-02-19,6,True,5,True
6118,3,2021-02-23,2021-02-19,2021-03-01,10,True,6,True
6118,4,2021-03-01,2021-03-01,,,True,176,False
6118,5,2021-03-11,,,,True,166,False
6119,1,2021-06-13,2021-06-13,2021-06-21,8,True,8,True
6119,2,2021-06-23,2021-06-21,2021-06-28,7,True,5,True
6119,3,2021-07-01,2021-06-28,2021-07-02,4,True,1,True
6119,4,2021-07-08,2021-07-02,,,True,47,False
6119,5,2021-07-12,,,,True,43,False
6120,1,2021-04-07,2021-04-03,2021-04-13,10,True,6,True
6120,2,2021-04-13,2021-04-13,2021-04-20,7,True,7,True
6120,3,2021-04-23,2021-04-20,2021-05-01,11,True,8,True
6120,4,2021-04-30,2021-05-01,,,True,116,False
6120,5,2021-05-11,,,,True,105,False
6121,1,2021-06-01,2021-05-28,2021-06-09,12,True,8,True
6121,2,2021-06-07,2021-06-09,2021-06-15,6,True,8,True
6121,3,2021-06-19,2021-06-15,2021-06-26,11,True,7,True
6121,4,2021-06-25,2021-06-26,,,True,60,False
6121,5,2021-07-06,,,,True,49,False
6122,1,2021-02-07,2021-02-04,2021-02-09,5,True,2,True
6122,2,2021-02-14,2021-02-09,2021-02-13,4,False,,True
6122,3,2021-02-19,2021-02-13,2021-02-21,8,True,2,True
6122,4,2021-02-23,2021-02-21,,,True,182,False
6122,5,2021-03-03,,,,True,174,False
6123,1,2021-05-19,2021-05-16,2021-05-26,10,True,7,True
6123,2,2021-05-26,2021-05-26,2021-06-02,7,True,7,True
6123,3,2021-06-05,2021-06-02,2021-06-06,4,True,1,True
6123,4,2021-06-12,2021-06-06,,,True,73,False
6123,5,2021-06-16,,,,True,69,False
6124,1,2021-01-28,2021-01-27,2021-01-31,4,True,3,True
6124,2,2021-02-06,2021-01-31,2021-02-07,7,True,1,True
6124,3,2021-02-10,2021-02-07,2021-02-17,10,True,7,True
6124,4,2021-02-17,2021-02-17,,,True,188,False
6124,5,2021-02-27,,,,True,178,False
6125,1,2021-06-18,2021-06-15,2021-06-21,6,True,3,True
6125,2,2021-06-25,2021-06-21,2021-06-29,8,True,4,True
6125,3,2021-07-01,2021-06-29,2021-07-11,12,True,10,True
6125,4,2021-07-09,2021-07-11,,,True,46,False
6125,5,2021-07-21,,,,True,34,False
6126,1,2021-04-09,2021-04-03,2021-04-13,10,True,4,True
6126,2,2021-04-13,2021-04-13,2021-04-23,10,True,10,True
6126,3,2021-04-23,2021-04-23,2021-05-05,12,True,12,True
6126,4,2021-05-03,2021-05-05,,,True,113,False
6126,5,2021-05-15,,,,True,101,False
6127,1,2021-02-13,2021-02-11,2021-02-17,6,True,4,True
6127,2,2021-02-21,2021-02-17,2021-03-01,12,True,8,True
6127,3,2021-02-27,2021-03-01,2021-03-06,5,True,7,True
6127,4,2021-03-11,2021-03-06,,,True,166,False
6127,5,2021-03-16,,,,True,161,False
6128,1,2021-07-22,2021-07-18,2021-07-23,5,True,1,True
6128,2,2021-07-28,2021-07-23,2021-07-27,4,False,,True
6128,3,2021-08-02,2021-07-27,2021-07-31,4,False,,True
6128,4,2021-08-06,2021-07-31,,,True,18,False
6128,5,2021-08-10,,,,True,14,False
6129,1,2021-02-24,2021-02-22,2021-02-25,3,True,1,True
6129,2,2021-03-04,2021-02-25,2021-03-08,11,True,4,True
6129,3,2021-03-07,2021-03-08,2021-03-18,10,True,11,True
6129,4,2021-03-18,2021-03-18,,,True,159,False
6129,5,2021-03-28,,,,True,149,False
6130,1,2021-07-14,2021-07-07,2021-07-11,4,False,,True
6130,2,2021-07-17,2021-07-11,2021-07-14,3,False,,True
6130,3,2021-07-21,2021-07-14,2021-07-22,8,True,1,True
6130,4,2021-07-24,2021-07-22,,,True,31,False
6130,5,2021-08-01,,,,True,23,False
6131,1,2021-08-01,2021-08-02,2021-08-07,5,True,6,True
6131,2,2021-08-12,2021-08-07,2021-08-19,12,True,7,True
6131,3,2021-08-17,2021-08-19,,,True,7,False
6131,4,2021-08-29,,,,False,,False
6132,1,2021-07-14,2021-07-10,2021-07-19,9,True,5,True
6132,2,2021-07-20,2021-07-19,2021-07-28,9,True,8,True
6132,3,2021-07-29,2021-07-28,2021-07-31,3,True,2,True
6132,4,2021-08-07,2021-07-31,,,True,17,False
6132,5,2021-08-10,,,,True,14,False
6133,1,2021-02-11,2021-02-11,2021-02-16,5,True,5,True
6133,2,2021-02-21,2021-02-16,2021-02-24,8,True,3,True
6133,3,2021-02-26,2021-02-24,2021-03-01,5,True,3,True
6133,4,2021-03-06,2021-03-01,,,True,171,False
6133,5,2021-03-11,,,,True,166,False
6134,1,2021-05-26,2021-05-25,2021-05-30,5,True,4,True
6134,2,2021-06-04,2021-05-30,2021-06-08,9,True,4,True
6134,3,2021-06-09,2021-06-08,2021-06-19,11,True,10,True
6134,4,2021-06-18,2021-06-19,,,True,67,False
6134,5,2021-06-29,,,,True,56,False
6135,1,2021-06-29,2021-06-24,2021-06-27,3,False,,True
6135,2,2021-07-04,2021-06-27,2021-07-02,5,False,,True
6135,3,2021-07-07,2021-07-02,2021-07-07,5,False,,True
6135,4,2021-07-12,2021-07-07,,,True,43,False
6135,5,2021-07-17,,,,True,38,False
6136,1,2021-05-25,2021-05-22,2021-05-27,5,True,2,True
6136,2,2021-06-01,2021-05-27,2021-06-03,7,True,2,True
6136,3,2021-06-06,2021-06-03,2021-06-11,8,True,5,True
6136,4,2021-06-13,2021-06-11,,,True,72,False
6136,5,2021-06-21,,,,True,64,False
6137,1,2021-02-11,2021-02-13,2021-02-17,4,True,6,True
6137,2,2021-02-23,2021-02-17,2021-02-27,10,True,4,True
6137,3,2021-02-27,2021-02-27,2021-03-06,7,True,7,True
6137,4,2021-03-09,2021-03-06,,,True,168,False
6137,5,2021-03-16,,,,True,161,False
6138,1,2021-03-17,2021-03-17,2021-03-22,5,True,5,True
6138,2,2021-03-27,2021-03-22,2021-04-03,12,True,7,True
6138,3,2021-04-01,2021-04-03,2021-04-13,10,True,12,True
6138,4,2021-04-13,2021-04-13,,,True,133,False
6138,5,2021-04-23,,,,True,123,False
6139,1,2021-07-16,2021-07-09,2021-07-13,4,False,,True
6139,2,2021-07-19,2021-07-13,2021-07-17,4,False,,True
6139,3,2021-07-23,2021-07-17,2021-07-27,10,True,4,True
6139,4,2021-07-27,2021-07-27,,,True,28,False
6139,5,2021-08-06,,,,True,18,False
6140,1,2021-05-12,2021-05-06,2021-05-12,6,False,,True
6140,2,2021-05-16,2021-05-12,2021-05-20,8,True,4,True
6140,3,2021-05-22,2021-05-20,2021-05-31,11,True,9,True
6140,4,2021-05-30,2021-05-31,,,True,86,False
6140,5,2021-06-10,,,,True,75,False
6141,1,2021-06-25,2021-06-25,2021-07-05,10,True,10,True
6141,2,2021-07-05,2021-07-05,2021-07-10,5,True,5,True
6141,3,2021-07-15,2021-07-10,2021-07-14,4,False,,True
6141,4,2021-07-20,2021-07-14,,,True,35,False
6141,5,2021-07-24,,,,True,31,False
6142,1,2021-07-03,2021-06-28,2021-07-02,4,False,,True
6142,2,2021-07-08,2021-07-02,2021-07-06,4,False,,True
6142,3,2021-07-12,2021-07-06,2021-07-18,12,True,6,True
6142,4,2021-07-16,2021-07-18,,,True,39,False
6142,5,2021-07-28,,,,True,27,False
6143,1,2021-04-10,2021-04-11,2021-04-18,7,True,8,True
6143,2,2021-04-21,2021-04-18,2021-04-30,12,True,9,True
6143,3,2021-04-28,2021-04-30,2021-05-05,5,True,7,True
6143,4,2021-05-10,2021-05-05,,,True,106,False
6143,5,2021-05-15,,,,True,101,False
6144,1,2021-07-26,2021-07-22,2021-07-30,8,True,4,True
6144,2,2021-08-01,2021-07-30,2021-08-06,7,True,5,True
6144,3,2021-08-09,2021-08-06,2021-08-10,4,True,1,True
6144,4,2021-08-16,2021-08-10,,,True,8,False
6144,5,2021-08-20,,,,True,4,False
6145,1,2021-08-03,2021-07-28,2021-08-05,8,True,2,True
6145,2,2021-08-07,2021-08-05,2021-08-14,9,True,7,True
6145,3,2021-08-15,2021-08-14,,,True,9,False
6145,4,2021-08-24,,,,True,0,False
6146,1,2021-07-09,2021-07-06,2021-07-16,10,True,7,True
6146,2,2021-07-16,2021-07-16,2021-07-20,4,True,4,True
6146,3,2021-07-26,2021-07-20,2021-07-26,6,False,,True
6146,4,2021-07-30,2021-07-26,,,True,25,False
6146,5,2021-08-05,,,,True,19,False
6147,1,2021-06-13,2021-06-14,2021-06-20,6,True,7,True
6147,2,2021-06-24,2021-06-20,2021-06-23,3,False,,True
6147,3,2021-06-30,2021-06-23,2021-07-04,11,True,4,True
6147,4,2021-07-03,2021-07-04,,,True,52,False
6147,5,2021-07-14,,,,True,41,False
6148,1,2021-08-02,2021-08-01,2021-08-07,6,True,5,True
6148,2,2021-08-11,2021-08-07,2021-08-13,6,True,2,True
6148,3,2021-08-17,2021-08-13,,,True,7,False
6148,4,2021-08-23,,,,True,1,False
6149,1,2021-05-12,2021-05-11,2021-05-22,11,True,10,True
6149,2,2021-05-21,2021-05-22,2021-06-03,12,True,13,True
6149,3,2021-06-01,2021-06-03,2021-06-12,9,True,11,True
6149,4,2021-06-13,2021-06-12,,,True,72,False
6149,5,2021-06-22,,,,True,63,False
6150,1,2021-05-14,2021-05-09,2021-05-17,8,True,3,True
6150,2,2021-05-19,2021-05-17,2021-05-20,3,True,1,True
6150,3,2021-05-27,2021-05-20,2021-05-26,6,False,,True
6150,4,2021-05-30,2021-05-26,,,True,86,False
6150,5,2021-06-05,,,,True,80,False
6151,1,2021-03-14,2021-03-15,2021-03-23,8,True,9,True
6151,2,2021-03-25,2021-03-23,2021-03-26,3,True,1,True
6151,3,2021-04-02,2021-03-26,2021-04-04,9,True,2,True
6151,4,2021-04-05,2021-04-04,,,True,141,False
6151,5,2021-04-14,,,,True,132,False
6152,1,2021-05-06,2021-05-01,2021-05-07,6,True,1,True
6152,2,2021-05-11,2021-05-07,2021-05-10,3,False,,True
6152,3,2021-05-17,2021-05-10,2021-05-16,6,False,,True
6152,4,2021-05-20,2021-05-16,,,True,96,False
6152,5,2021-05-26,,,,True,90,False
6153,1,2021-05-25,2021-05-20,2021-05-26,6,True,1,True
6153,2,2021-05-30,2021-05-26,2021-06-07,12,True,8,True
6153,3,2021-06-05,2021-06-07,2021-06-17,10,True,12,True
6153,4,2021-06-17,2021-06-17,,,True,68,False
6153,5,2021-06-27,,,,True,58,False
6154,1,2021-03-04,2021-03-02,2021-03-07,5,True,3,True
6154,2,2021-03-12,2021-03-07,2021-03-19,12,True,7,True
6154,3,2021-03-17,2021-03-19,2021-03-29,10,True,12,True
6154,4,2021-03-29,2021-03-29,,,True,148,False
6154,5,2021-04-08,,,,True,138,False
6155,1,2021-06-09,2021-06-07,2021-06-12,5,True,3,True
6155,2,2021-06-17,2021-06-12,2021-06-24,12,True,7,True
6155,3,2021-06-22,2021-06-24,2021-07-04,10,True,12,True
6155,4,2021-07-04,2021-07-04,,,True,51,False
6155,5,2021-07-14,,,,True,41,False
6156,1,2021-06-15,2021-06-11,2021-06-14,3,False,,True
6156,2,2021-06-21,2021-06-14,2021-06-22,8,True,1,True
6156,3,2021-06-24,2021-06-22,2021-06-27,5,True,3,True
6156,4,2021-07-02,2021-06-27,,,True,53,False
6156,5,2021-07-07,,,,True,48,False
6157,1,2021-08-29,,,,False,,False
6158,1,2021-05-24,2021-05-23,2021-05-28,5,True,4,True
6158,2,2021-06-02,2021-05-28,2021-06-02,5,False,,True
6158,3,2021-06-07,2021-06-02,2021-06-08,6,True,1,True
6158,4,2021-06-12,2021-06-08,,,True,73,False
6158,5,2021-06-18,,,,True,67,False
6159,1,2021-04-08,2021-04-07,2021-04-15,8,True,7,True
6159,2,2021-04-17,2021-04-15,2021-04-25,10,True,8,True
6159,3,2021-04-25,2021-04-25,2021-05-02,7,True,7,True
6159,4,2021-05-05,2021-05-02,,,True,111,False
6159,5,2021-05-12,,,,True,104,False
6160,1,2021-04-13,2021-04-09,2021-04-12,3,False,,True
6160,2,2021-04-19,2021-04-12,2021-04-15,3,False,,True
6160,3,2021-04-22,2021-04-15,2021-04-23,8,True,1,True
6160,4,2021-04-25,2021-04-23,,,True,121,False
6160,5,2021-05-03,,,,True,113,False
6161,1,2021-03-26,2021-03-24,2021-03-30,6,True,4,True
6161,2,2021-04-03,2021-03-30,2021-04-03,4,False,,True
6161,3,2021-04-09,2021-04-03,2021-04-11,8,True,2,True
6161,4,2021-04-13,2021-04-11,,,True,133,False
6161,5,2021-04-21,,,,True,125,False
6162,1,2021-07-09,2021-07-03,2021-07-15,12,True,6,True
6162,2,2021-07-13,2021-07-15,2021-07-22,7,True,9,True
6162,3,2021-07-25,2021-07-22,2021-07-27,5,True,2,True
6162,4,2021-08-01,2021-07-27,,,True,23,False
6162,5,2021-08-06,,,,True,18,False
6163,1,2021-08-12,2021-08-11,2021-08-21,10,True,9,True
6163,2,2021-08-21,2021-08-21,,,True,3,False
6163,3,2021-08-31,,,,False,,False
6164,1,2021-04-28,2021-04-23,2021-05-03,10,True,5,True
6164,2,2021-05-03,2021-05-03,2021-05-12,9,True,9,True
6164,3,2021-05-13,2021-05-12,2021-05-21,9,True,8,True
6164,4,2021-05-22,2021-05-21,,,True,94,False
6164,5,2021-05-31,,,,True,85,False
6165,1,2021-06-17,2021-06-19,2021-06-30,11,True,13,True
6165,2,2021-06-29,2021-06-30,2021-07-10,10,True,11,True
6165,3,2021-07-10,2021-07-10,2021-07-13,3,True,3,True
6165,4,2021-07-20,2021-07-13,,,True,35,False
6165,5,2021-07-23,,,,True,32,False
6166,1,2021-02-13,2021-02-07,2021-02-14,7,True,1,True
6166,2,2021-02-17,2021-02-14,2021-02-23,9,True,6,True
6166,3,2021-02-24,2021-02-23,2021-02-26,3,True,2,True
6166,4,2021-03-05,2021-02-26,,,True,172,False
6166,5,2021-03-08,,,,True,169,False
6167,1,2021-05-21,2021-05-20,2021-05-30,10,True,9,True
6167,2,2021-05-30,2021-05-30,2021-06-04,5,True,5,True
6167,3,2021-06-09,2021-06-04,2021-06-08,4,False,,True
6167,4,2021-06-14,2021-06-08,,,True,71,False
6167,5,2021-06-18,,,,True,67,False
6168,1,2021-07-06,2021-07-07,2021-07-16,9,True,10,True
6168,2,2021-07-17,2021-07-16,2021-07-20,4,True,3,True
6168,3,2021-07-26,2021-07-20,2021-07-29,9,True,3,True
6168,4,2021-07-30,2021-07-29,,,True,25,False
6168,5,2021-08-08,,,,True,16,False
6169,1,2021-02-17,2021-02-16,2021-02-24,8,True,7,True
6169,2,2021-02-26,2021-02-24,2021-03-06,10,True,8,True
6169,3,2021-03-06,2021-03-06,2021-03-17,11,True,11,True
6169,4,2021-03-16,2021-03-17,,,True,161,False
6169,5,2021-03-27,,,,True,150,False
6170,1,2021-02-09,2021-02-04,2021-02-09,5,False,,True
6170,2,2021-02-14,2021-02-09,2021-02-17,8,True,3,True
6170,3,2021-02-19,2021-02-17,2021-02-26,9,True,7,True
6170,4,2021-02-27,2021-02-26,,,True,178,False
6170,5,2021-03-08,,,,True,169,False
6171,1,2021-04-02,2021-03-30,2021-04-08,9,True,6,True
6171,2,2021-04-09,2021-04-08,2021-04-19,11,True,10,True
6171,3,2021-04-18,2021-04-19,2021-05-01,12,True,13,True
6171,4,2021-04-29,2021-05-01,,,True,117,False
6171,5,2021-05-11,,,,True,105,False
6172,1,2021-01-30,2021-02-01,2021-02-08,7,True,9,True
6172,2,2021-02-11,2021-02-08,2021-02-12,4,True,1,True
6172,3,2021-02-18,2021-02-12,2021-02-17,5,False,,True
6172,4,2021-02-22,2021-02-17,,,True,183,False
6172,5,2021-02-27,,,,True,178,False
6173,1,2021-02-02,2021-01-26,2021-02-06,11,True,4,True
6173,2,2021-02-05,2021-02-06,2021-02-14,8,True,9,True
6173,3,2021-02-16,2021-02-14,2021-02-26,12,True,10,True
6173,4,2021-02-24,2021-02-26,,,True,181,False
6173,5,2021-03-08,,,,True,169,False
6174,1,2021-04-08,2021-04-04,2021-04-10,6,True,2,True
6174,2,2021-04-14,2021-04-10,2021-04-16,6,True,2,True
6174,3,2021-04-20,2021-04-16,2021-04-28,12,True,8,True
6174,4,2021-04-26,2021-04-28,,,True,120,False
6174,5,2021-05-08,,,,True,108,False
6175,1,2021-01-15,2021-01-08,2021-01-11,3,False,,True
6175,2,2021-01-18,2021-01-11,2021-01-20,9,True,2,True
6175,3,2021-01-21,2021-01-20,2021-01-29,9,True,8,True
6175,4,2021-01-30,2021-01-29,,,True,206,False
6175,5,2021-02-08,,,,True,197,False
6176,1,2021-07-28,2021-07-27,2021-08-05,9,True,8,True
6176,2,2021-08-06,2021-08-05,2021-08-08,3,True,2,True
6176,3,2021-08-15,2021-08-08,2021-08-12,4,False,,True
6176,4,2021-08-18,2021-08-12,,,True,6,False
6176,5,2021-08-22,,,,True,2,False
6177,1,2021-05-01,2021-04-29,2021-05-09,10,True,8,True
6177,2,2021-05-09,2021-05-09,2021-05-17,8,True,8,True
6177,3,2021-05-19,2021-05-17,2021-05-22,5,True,3,True
6177,4,2021-05-27,2021-05-22,,,True,89,False
6177,5,2021-06-01,,,,True,84,False
6178,1,2021-07-26,2021-07-27,2021-08-08,12,True,13,True
6178,2,2021-08-06,2021-08-08,2021-08-13,5,True,7,True
6178,3,2021-08-18,2021-08-13,2021-08-24,11,True,6,True
6178,4,2021-08-23,2021-08-24,,,True,1,False
6178,5,2021-09-03,,,,False,,False
6179,1,2021-06-01,2021-05-31,2021-06-07,7,True,6,True
6179,2,2021-06-10,2021-06-07,2021-06-18,11,True,8,True
6179,3,2021-06-17,2021-06-18,2021-06-30,12,True,13,True
6179,4,2021-06-28,2021-06-30,,,True,57,False
6179,5,2021-07-10,,,,True,45,False
6180,1,2021-05-03,2021-05-02,2021-05-12,10,True,9,True
6180,2,2021-05-12,2021-05-12,2021-05-18,6,True,6,True
6180,3,2021-05-22,2021-05-18,2021-05-24,6,True,2,True
6180,4,2021-05-28,2021-05-24,,,True,88,False
6180,5,2021-06-03,,,,True,82,False
6181,1,2021-04-22,2021-04-19,2021-04-25,6,True,3,True
6181,2,2021-04-29,2021-04-25,2021-05-03,8,True,4,True
6181,3,2021-05-05,2021-05-03,2021-05-12,9,True,7,True
6181,4,2021-05-13,2021-05-12,,,True,103,False
6181,5,2021-05-22,,,,True,94,False
6182,1,2021-09-02,,,,False,,False
6183,1,2021-08-28,2021-08-23,,,False,,False
6183,2,2021-09-02,,,,False,,False
6184,1,2021-06-29,2021-07-01,2021-07-06,5,True,7,True
6184,2,2021-07-11,2021-07-06,2021-07-11,5,False,,True
6184,3,2021-07-16,2021-07-11,2021-07-23,12,True,7,True
6184,4,2021-07-21,2021-07-23,,,True,34,False
6184,5,2021-08-02,,,,True,22,False
6185,1,2021-03-23,2021-03-18,2021-03-22,4,False,,True
6185,2,2021-03-28,2021-03-22,2021-04-02,11,True,5,True
6185,3,2021-04-01,2021-04-02,2021-04-14,12,True,13,True
6185,4,2021-04-12,2021-04-14,,,True,134,False
6185,5,2021-04-24,,,,True,122,False
6186,1,2021-03-07,2021-03-02,2021-03-10,8,True,3,True
6186,2,2021-03-12,2021-03-10,2021-03-15,5,True,3,True
6186,3,2021-03-20,2021-03-15,2021-03-26,11,True,6,True
6186,4,2021-03-25,2021-03-26,,,True,152,False
6186,5,2021-04-05,,,,True,141,False
6187,1,2021-08-25,,,,False,,False
6188,1,2021-07-09,2021-07-10,2021-07-17,7,True,8,True
6188,2,2021-07-20,2021-07-17,2021-07-29,12,True,9,True
6188,3,2021-07-27,2021-07-29,2021-08-10,12,True,14,True
6188,4,2021-08-08,2021-08-10,,,True,16,False
6188,5,2021-08-20,,,,True,4,False
6189,1,2021-02-20,2021-02-14,2021-02-20,6,False,,True
6189,2,2021-02-24,2021-02-20,2021-02-26,6,True,2,True
6189,3,2021-03-02,2021-02-26,2021-03-01,3,False,,True
6189,4,2021-03-08,2021-03-01,,,True,169,False
6189,5,2021-03-11,,,,True,166,False
6190,1,2021-01-16,2021-01-11,2021-01-15,4,False,,True
6190,2,2021-01-21,2021-01-15,2021-01-18,3,False,,True
6190,3,2021-01-25,2021-01-18,2021-01-25,7,False,,True
6190,4,2021-01-28,2021-01-25,,,True,208,False
6190,5,2021-02-04,,,,True,201,False
6191,1,2021-03-22,2021-03-18,2021-03-29,11,True,7,True
6191,2,2021-03-28,2021-03-29,2021-04-10,12,True,13,True
6191,3,2021-04-08,2021-04-10,2021-04-22,12,True,14,True
6191,4,2021-04-20,2021-04-22,,,True,126,False
6191,5,2021-05-02,,,,True,114,False
6192,1,2021-07-12,2021-07-10,2021-07-14,4,True,2,True
6192,2,2021-07-20,2021-07-14,2021-07-26,12,True,6,True
6192,3,2021-07-24,2021-07-26,2021-07-31,5,True,7,True
6192,4,2021-08-05,2021-07-31,,,True,19,False
6192,5,2021-08-10,,,,True,14,False
6193,1,2021-06-30,2021-06-24,2021-07-02,8,True,2,True
6193,2,2021-07-04,2021-07-02,2021-07-08,6,True,4,True
6193,3,2021-07-12,2021-07-08,2021-07-19,11,True,7,True
6193,4,2021-07-18,2021-07-19,,,True,37,False
6193,5,2021-07-29,,,,True,26,False
6194,1,2021-07-14,2021-07-10,2021-07-16,6,True,2,True
6194,2,2021-07-20,2021-07-16,2021-07-19,3,False,,True
6194,3,2021-07-26,2021-07-19,2021-07-24,5,False,,True
6194,4,2021-07-29,2021-07-24,,,True,26,False
6194,5,2021-08-03,,,,True,21,False
6195,1,2021-03-27,2021-03-22,2021-03-30,8,True,3,True
6195,2,2021-04-01,2021-03-30,2021-04-08,9,True,7,True
6195,3,2021-04-09,2021-04-08,2021-04-20,12,True,11,True
6195,4,2021-04-18,2021-04-20,,,True,128,False
6195,5,2021-04-30,,,,True,116,False
6196,1,2021-01-31,2021-02-02,2021-02-05,3,True,5,True
6196,2,2021-02-12,2021-02-05,2021-02-09,4,False,,True
6196,3,2021-02-15,2021-02-09,2021-02-16,7,True,1,True
6196,4,2021-02-19,2021-02-16,,,True,186,False
6196,5,2021-02-26,,,,True,179,False
6197,1,2021-07-27,2021-07-28,2021-08-05,8,True,9,True
6197,2,2021-08-07,2021-08-05,2021-08-09,4,True,2,True
6197,3,2021-08-15,2021-08-09,2021-08-21,12,True,6,True
6197,4,2021-08-19,2021-08-21,,,True,5,False
6197,5,2021-08-31,,,,False,,False
6198,1,2021-08-14,2021-08-09,2021-08-17,8,True,3,True
6198,2,2021-08-19,2021-08-17,,,True,5,False
6198,3,2021-08-27,,,,False,,False
6199,1,2021-05-22,2021-05-20,2021-05-23,3,True,1,True
6199,2,2021-05-30,2021-05-23,2021-05-29,6,False,,True
6199,3,2021-06-02,2021-05-29,2021-06-04,6,True,2,True
6199,4,2021-06-08,2021-06-04,,,True,77,False
6199,5,2021-06-14,,,,True,71,False
6200,1,2021-04-20,2021-04-17,2021-04-22,5,True,2,True
6200,2,2021-04-27,2021-04-22,2021-05-03,11,True,6,True
6200,3,2021-05-02,2021-05-03,2021-05-13,10,True,11,True
6200,4,2021-05-13,2021-05-13,,,True,103,False
6200,5,2021-05-23,,,,True,93,False
6201,1,2021-03-14,2021-03-07,2021-03-19,12,True,5,True
6201,2,2021-03-17,2021-03-19,2021-03-25,6,True,8,True
6201,3,2021-03-29,2021-03-25,2021-03-31,6,True,2,True
6201,4,2021-04-04,2021-03-31,,,True,142,False
6201,5,2021-04-10,,,,True,136,False
6202,1,2021-03-18,2021-03-13,2021-03-17,4,False,,True
6202,2,2021-03-23,2021-03-17,2021-03-24,7,True,1,True
6202,3,2021-03-27,2021-03-24,2021-03-29,5,True,2,True
6202,4,2021-04-03,2021-03-29,,,True,143,False
6202,5,2021-04-08,,,,True,138,False
6203,1,2021-01-30,2021-01-29,2021-02-06,8,True,7,True
6203,2,2021-02-08,2021-02-06,2021-02-10,4,True,2,True
6203,3,2021-02-16,2021-02-10,2021-02-19,9,True,3,True
6203,4,2021-02-20,2021-02-19,,,True,185,False
6203,5,2021-03-01,,,,True,176,False
6204,1,2021-03-29,2021-03-25,2021-04-05,11,True,7,True
6204,2,2021-04-04,2021-04-05,2021-04-16,11,True,12,True
6204,3,2021-04-15,2021-04-16,2021-04-21,5,True,6,True
6204,4,2021-04-26,2021-04-21,,,True,120,False
6204,5,2021-05-01,,,,True,115,False
6205,1,2021-02-24,2021-02-26,2021-03-01,3,True,5,True
6205,2,2021-03-08,2021-03-01,2021-03-04,3,False,,True
6205,3,2021-03-11,2021-03-04,2021-03-16,12,True,5,True
6205,4,2021-03-14,2021-03-16,,,True,163,False
6205,5,2021-03-26,,,,True,151,False
6206,1,2021-09-01,,,,False,,False
6207,1,2021-03-08,2021-03-04,2021-03-11,7,True,3,True
6207,2,2021-03-14,2021-03-11,2021-03-17,6,True,3,True
6207,3,2021-03-21,2021-03-17,2021-03-24,7,True,3,True
6207,4,2021-03-27,2021-03-24,,,True,150,False
6207,5,2021-04-03,,,,True,143,False
6208,1,2021-07-29,2021-07-24,2021-08-01,8,True,3,True
6208,2,2021-08-03,2021-08-01,2021-08-11,10,True,8,True
6208,3,2021-08-11,2021-08-11,2021-08-20,9,True,9,True
6208,4,2021-08-21,2021-08-20,,,True,3,False
6208,5,2021-08-30,,,,False,,False
6209,1,2021-07-27,2021-07-28,2021-08-03,6,True,7,True
6209,2,2021-08-07,2021-08-03,2021-08-06,3,False,,True
6209,3,2021-08-13,2021-08-06,2021-08-13,7,False,,True
6209,4,2021-08-16,2021-08-13,,,True,8,False
6209,5,2021-08-23,,,,True,1,False
6210,1,2021-05-19,2021-05-17,2021-05-26,9,True,7,True
6210,2,2021-05-27,2021-05-26,2021-06-01,6,True,5,True
6210,3,2021-06-05,2021-06-01,2021-06-10,9,True,5,True
6210,4,2021-06-11,2021-06-10,,,True,74,False
6210,5,2021-06-20,,,,True,65,False
6211,1,2021-03-11,2021-03-13,2021-03-21,8,True,10,True
6211,2,2021-03-23,2021-03-21,2021-03-31,10,True,8,True
6211,3,2021-03-31,2021-03-31,2021-04-05,5,True,5,True
6211,4,2021-04-10,2021-04-05,,,True,136,False
6211,5,2021-04-15,,,,True,131,False
6212,1,2021-03-08,2021-03-02,2021-03-08,6,False,,True
6212,2,2021-03-12,2021-03-08,2021-03-20,12,True,8,True
6212,3,2021-03-18,2021-03-20,2021-03-27,7,True,9,True
6212,4,2021-03-30,2021-03-27,,,True,147,False
6212,5,2021-04-06,,,,True,140,False
